Product Code,Product Description,Product Category Code,Tharisa PLC (1),Main Catagory (2),Sub Area (3),Product Category Description,Plant Area (4),STAT GROUP (5),STAT GROUP (6),STAT GROUP (7),STAT GROUP (8),Item Status,Statistical Group Code, Statistical Group Code Description , Bin Location , Bin Location Type , Quantity On Order , Stock On Hand , Max Stock QTY , Reorder QTY , Safety Stock QTY ,Moving Average Price, Total Value of Item 
160200204,MONITOR - SUPPLY 110V 3PH 1 C/O - SMP1,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ07208 , RACAR , -   ,5,5, -   , R 4.00 ,$242.00 ,"1,210.00"
160200205,RELAY TIMER - 17.5MM - 700-FEA3TU23,1602,Plant WH1,General,Consumables,Consumables - Electrical,Relays,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06201 , RACAR , -   ,5,6, -   , R 5.00 ,$201.73 ,"1,008.63"
160200206,TELE PUSH BUTT HEAD - GRNZB4BA3 - D0002086,1602,Plant WH1,General,Consumables,Consumables - Electrical,Telehandler,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06202 , RACAR , -   ,20,25, -   , R 20.00 ,$51.51 ,"1,030.24"
160200207,TELE CONTACT BLOCK & BODY N/O ZB4BZ101 - D0002107,1602,Plant WH1,General,Consumables,Consumables - Electrical,Telehandler,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06203 , RACAR , -   ,25,25, -   , R 20.00 ,$56.41 ,"1,410.37"
160200208,TELE PUSH BUTTON HEAD RED ZB4BA4 - D0002087,1602,Plant WH1,General,Consumables,Consumables - Electrical,Telehandler,Buttons,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06204 , RACAR , -   ,23,25, -   , R 20.00 ,$49.68 ,"1,142.72"
160200209,TELE CONTACT BLOCK & BODY N/C ZB4BZ102 - D0002108,1602,Plant WH1,General,Consumables,Consumables - Electrical,Telehandler,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05201 , RACAR , -   ,22,25, -   , R 20.00 ,$56.02 ,"1,232.52"
160200210,CABLE - GLAND COMPRESSION CCG NO 2 - A2,1602,Plant WH1,General,Consumables,Consumables - Electrical,Glands,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06205 , RACAR , -   ,11,20, -   , R 10.00 ,$30.90 ,339.87
160200211,CABLE - GLAND COMPRESSION CCG NO 3 - A2,1602,Plant WH1,General,Consumables,Consumables - Electrical,Glands,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ06206 , RACAR , -   ,25,20, -   , R 10.00 ,$68.49 ,"1,712.13"
160200212,CCG BW GLAND NO 0 0503-0980,1602,Plant WH1,General,Consumables,Consumables - Electrical,Glands,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05203 , RACAR , -   ,46,20, -   , R 10.00 ,$18.87 ,867.82
160200213,MICOM P742  311A1M0330K,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05205 , RACAR , -   ,1,1, -   , R 1.00 ,"$63,422.00 ","63,422.00"
160200214,MICOM P632 TRANSFORMER 34901 044-308-407-630-463-921,1602,Plant WH1,General,Consumables,Consumables - Electrical,Transformers,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ04201 , RACAR , -   ,1,1, -   , R 1.00 ,"$77,126.00 ","77,126.00"
160200215,MICOM P741 BUSHBAR CENTRAL UNIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ04202 , RACAR , -   ,1,1, -   , R 1.00 ,"$140,346.00 ","140,346.00"
160200216,MMLG01 STANDARD TEST BLOCK,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ03201 , RACAR , -   ,2,1, -   , R 1.00 ,"$2,695.80 ","5,391.60"
160200217,MICOM P120B00Z112BC0,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ03202 , RACAR , -   ,1,1, -   , R 1.00 ,"$10,448.00 ","10,448.00"
160200218,MICOM P127BA1Z112CAO,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ03203 , RACAR , -   ,1,1, -   , R 1.00 ,"$37,288.00 ","37,288.00"
160200219,FUSE LINK HRC - 68369550 - LPJ-100SP 100A 600V J CLASS,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05202 , RACAR , -   ,6,6, -   , R 6.00 ,$522.30 ,"3,133.80"
160200220,CASETTE FILTER 690 X 520 X 47MM - 64640194 - IP54 - 800MM DOOR,1602,Plant WH1,General,Consumables,Consumables - Electrical,Filter,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ02201 , RACAR , -   ,4,4, -   , R 4.00 ,"$1,422.34 ","5,689.35"
160200221,CASETTE FILTER 490 X 520 X 47MM - 64640437 - IP54 - 600MM DOOR,1602,Plant WH1,General,Consumables,Consumables - Electrical,Filter,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ01201 , RACAR , -   ,4,4, -   , R 4.00 ,"$1,042.95 ","4,171.80"
160200222,CASETTE FILTER 292 X 288 X 47MM - 64719998 - IP54 - R7i SMALL FILTER,1602,Plant WH1,General,Consumables,Consumables - Electrical,Filter,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ01202 , RACAR , -   ,4,4, -   , R 4.00 ,"$1,079.55 ","4,318.20"
160200223,TOP HAT FILTER - 64722166 - AIR-TEX G-150 398 X 312MM - IP54 400MM,1602,Plant WH1,General,Consumables,Consumables - Electrical,Filter,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ20301 , RACAR , -   ,7,5, -   , R 5.00 ,$560.96 ,"3,926.73"
160200224,TOP HAT FILTER - 64722174 - AIR-TEX G-150 597 X 312MM - IP54 600MM,1602,Plant WH1,General,Consumables,Consumables - Electrical,Filter,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock ,  ,  , -   , -   ,4, -   , R 4.00 ,$351.45 , -   
160200225,THIK-FILM HYBRID - 68262747 - NRED-61,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ20303 , RACAR , -   ,1,1, -   , R 1.00 ,$975.15 ,975.15
160200226,CONTROL PANEL - 68281059 - CDP-312R,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ20304 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,784.00 ","2,784.00"
160200227,DC FUSE - 68327431 - 170M8639 IN 1000A 1000V,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ20305 , RACAR , -   ,4,4, -   , R 4.00 ,"$1,465.35 ","5,861.40"
160200228,DC FUSE - 68327440 - 170M8637 IN 800A 1000V,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ19301 , RACAR , -   ,4,4, -   , R 4.00 ,"$1,571.25 ","6,285.00"
160200229,FUSE (UL) - 10012724 - 170M 6813 IN 900A 660V,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ19302 , RACAR , -   ,6,6, -   , R 6.00 ,$892.35 ,"5,354.10"
160200230,FUSE (UL) - 10030617 - 170M 6810 IN 630A 690V DIN3,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ19303 , RACAR , -   ,6,6, -   , R 6.00 ,$742.05 ,"4,452.30"
160200231,FUSE (UL) - 10003555 - 170M 5812 630A 660V,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ19304 , RACAR , -   ,6,6, -   , R 6.00 ,$659.10 ,"3,954.60"
160200232,CARTRIDGE FUSE - 10004918 - A070GRC01T13 1A 700V 160KA,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18301 , RACAR , -   ,6,6, -   , R 6.00 ,$196.20 ,"1,177.20"
160200233,FUSE - 64745344  -FNQ-R-10 10A 600VAC 10X38,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18302 , RACAR , -   ,6,6, -   , R 6.00 ,$95.10 ,570.6
160200234,DC FUSE DSU - 68988900 - PC71UD10C700TF,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18303 , RACAR , -   ,6,6, -   , R 6.00 ,"$1,649.85 ","9,899.10"
160200235,FUSE - 3AUA0000057698 - 3A 690V GR 10 X 38MM,1602,Plant WH1,General,Consumables,Consumables - Electrical,Fuses,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18304 , RACAR , -   ,6,6, -   , R 6.00 ,$151.08 ,906.45
160200236,PROTECTION SWITCH - 68264651 - S201-K2 - 2A - 440VAC,1602,Plant WH1,General,Consumables,Consumables - Electrical,Switches,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18305 , RACAR , -   ,1,1, -   , R 1.00 ,$452.10 ,452.1
160200237,PROTECTION SWITCH - 68265045 - S203-K6 - 6A - 440VAC,1602,Plant WH1,General,Consumables,Consumables - Electrical,Switches,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18306 , RACAR , -   ,1,1, -   , R 1.00 ,$900.30 ,900.3
160200238,IGBT MODULE - 3AUA0000109333 - MODULE + DRIVE  FS300R17KE3/AGDR-86C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,IGBT,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ17301 , RACAR , -   ,2,2, -   , R 2.00 ,"$18,515.70 ","37,031.40"
160200239,IGBT KIT - 3AUA0000109335 - MODULE + DRIVE  FS450R17KE3/AGDR-82C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,IGBT,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ17302 , RACAR , -   ,1,1, -   , R 1.00 ,"$22,908.00 ","22,908.00"
160200240,IGBT KIT - 3AUA0000109337 - MODULE + DRIVE  FS225R17KE3/AGDR-86C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,IGBT,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ18307 , RACAR , -   ,1,1, -   , R 1.00 ,"$16,920.00 ","16,920.00"
160200241,IGBT MODULE - 3AUA0000109339 - MODULE + DRIVE  FS450R17KE3/AGDR-81C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,IGBT,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ18308 , RACAR , -   ,2,2, -   , R 2.00 ,"$22,908.00 ","45,816.00"
160200242,THYRISTOR / DIODE MODULE S - 64783815 - SKKH500/18E 3PCS SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ17304 , RACAR , -   ,1,1, -   , R 1.00 ,"$16,594.80 ","16,594.80"
160200243,THYRISTOR / DIODE MODULE S - 64783807 - SKKH330/18E 3PCS SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ17303 , RACAR , -   ,1,1, -   , R 1.00 ,"$11,986.50 ","11,986.50"
160200244,POWER SUPPLY 24VDC / 3A - 64209396 - MPS3-230/24 - 115/230 V AC - 24V DC/3A,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ17305 , RACAR , -   ,2,1, -   , R 1.00 ,"$4,274.14 ","8,548.28"
160200245,DSU INTERFACE BOARD - 3AUA0000041488 - CMIB-11C,1602,Plant WH1,General,Consumables,Consumables - Electrical,DSU,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ16301 , RACAR , -   ,1,1, -   , R 1.00 ,"$13,457.10 ","13,457.10"
160200246,DSU INTERFACE BOARD - 68989841 - CINT-01C,1602,Plant WH1,General,Consumables,Consumables - Electrical,DSU,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ17306 , RACAR , -   ,1,1, -   , R 1.00 ,"$3,980.55 ","3,980.55"
160200247,VARISTOR BOARD - 3AUA0000044173 - PROTECTION BOARD,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ16303 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,799.60 ","2,799.60"
160200248,DSU I/O BOARD - 3AUA0000054682 - CMRB-11C,1602,Plant WH1,General,Consumables,Consumables - Electrical,DSU,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ16302 , RACAR , -   ,1,1, -   , R 1.00 ,"$5,739.45 ","5,739.45"
160200249,INPUT BRIDGE CONTROLE BOARD R - 68258529 - AINP-01C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ16304 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,773.00 ","2,773.00"
160200250,INTERFACE BOARD R - 68257867 - AINT-02C SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ16305 , RACAR , -   ,1,1, -   , R 1.00 ,"$4,680.00 ","4,680.00"
160200251,INPUT BRIDGE PROTECTION BOARD R - 68257921 - AIBP-61 SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ16306 , RACAR , -   ,1,1, -   , R 1.00 ,"$1,536.00 ","1,536.00"
160200252,MAIN CIRC. INTERFACE - 68685826 - AINT-14C,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15301 , RACAR , -   ,1,1, -   , R 1.00 ,"$13,492.20 ","13,492.20"
160200253,POWER SUPPLY + NRED-61 R - 68249457 - APOW-01C + NRED-61 SP KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15302 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,594.45 ","2,594.45"
160200254,DSU SNUBBER BOARD - 64705563 - DSSC-01C,1602,Plant WH1,General,Consumables,Consumables - Electrical,DSU,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15303 , RACAR , -   ,1,1, -   , R 1.00 ,"$1,939.65 ","1,939.65"
160200255,DDCS COMMUNICATION OPTION - 64606964 - RDCO-03C,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15304 , RACAR , -   ,1,1, -   , R 1.00 ,"$2,226.00 ","2,226.00"
160200256,SUPPLY CONTROL UNIT - 3AUA0000036521 - RDCU-12C - ACU,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15305 , RACAR , -   ,1,1, -   , R 1.00 ,"$21,342.70 ","21,342.70"
160200257,PPCS BRANCHING & DATALOGG UNIT - 64669982 - APBU-44C 4CH,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15306 , RACAR , -   ,1,1, -   , R 1.00 ,"$16,200.00 ","16,200.00"
160200258,MEASUREMENT BOARD - 3AUA0000054712 - BAMU-01C,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ15307 , RACAR , -   ,1,1, -   , R 1.00 ,"$9,315.00 ","9,315.00"
160200259,FAN AND CAPACITOR S - 68249333 - RH35M-4EK 2F 1R SP R8 KIT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ14301 , RACAR , -   ,1,1, -   , R 1.00 ,"$4,699.20 ","4,699.20"
160200260,R8i FAN - 64650424 - D2D160-BE02-11,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ14302 , RACAR , -   ,1,1, -   , R 1.00 ,"$4,699.20 ","4,699.20"
160200261,DSU FAN - 68973708 - D2E146-AP47-C3,1602,Plant WH1,General,Consumables,Consumables - Electrical,DSU,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ14303 , RACAR , -   ,1,1, -   , R 1.00 ,"$3,837.45 ","3,837.45"
160200262,INCOMING FAN - 10005019 - W2E 143-AA09-01,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ13301 , RACAR , -   ,2,2, -   , R 2.00 ,"$8,546.00 ","17,092.00"
160200263,MODULES FOR CABINETS WITHOUT PLUS CODES + Q967 - 68684935 - 355KW 690V 382A + E205 DV/DT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ13302 , RACAR , -   ,1,1, -   , R 1.00 ,"$203,961.00 ","203,961.00"
160200264,MODULES FOR CABINETS WITHOUT PLUS CODES + Q967 - 68685192 - 450KW 690V 486A + E205 DV/DT,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ13303 , RACAR , -   ,1,1, -   , R 1.00 ,"$269,511.00 ","269,511.00"
160200265,SUPPLY MODULE - 3AUA0000060665 - ACS800-704-0640-7+0F253+V992  - D4/ 640KVA,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ13304 , RACAR , -   ,1,1, -   , R 1.00 ,"$96,648.00 ","96,648.00"
160200266,THYRISTOR / DIODE MODULE 2000V 240A -  64715879,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ12301 , RACAR , -   ,1,1, -   , R 1.00 ,"$3,978.30 ","3,978.30"
160200267,PANEL FAN - RH40M-4E.4I.1R -  64750071,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ12302 , RACAR , -   ,1,1, -   , R 1.00 ,"$7,799.25 ","7,799.25"
160200268,EPM 4/1 ELECTRODES COMPLETE - 3350kW - FOR LIQUID STARTERS - SET OF 3,1602,Plant WH1,General,Consumables,Consumables - Electrical,Electrodes,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ11301 , RACAR , -   ,1,1, -   , R 1.00 ,"$43,758.75 ","43,758.75"
160200269,ELECTRODE DRIVE MOTOR GEARBOX - LRS -  FOR LIQUID STARTERS,1602,Plant WH1,General,Consumables,Consumables - Electrical,Electrodes,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ09301 , RACAR , -   ,1,2, -   , R 1.00 ,"$3,690.00 ","3,690.00"
160200270,EPM 4/2 ELECTRODES COMPLETE - 5300kW - FOR LIQUID STARTERS - SET OF 3,1602,Plant WH1,General,Consumables,Consumables - Electrical,Electrodes,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ10301 , RACAR , -   ,1,1, -   , R 1.00 ,"$68,205.66 ","68,205.66"
160200271,NW32H1 MASTERPAC+MICROLOGIC 6 C/W DRAW C/BREAKER - D/913922,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ09302 , RACAR , -   ,1,1, -   , R 1.00 ,"$104,000.00 ","104,000.00"
160200272,NW25H1 MASTERPAC+MICROLOGIC 6 C/W DRAW C/BREAKER - D/913887,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,CRI, Critical Stock , AJ09303 , RACAR , -   ,1,1, -   , R 1.00 ,"$84,000.00 ","84,000.00"
160200273,LAMP 65W E27 - 220/240VAC 865 EHL TWISTER -  EACH - J/169762 - (reorder in box of 6),1602,Plant WH1,General,Consumables,Consumables - Electrical,Lighting,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ08301 , RACAR ,60,56,100, -   , R 75.00 ,$186.30 ,"10,432.80"
160200274,LAMP FLUOR EN-SAVE 11W BC COL41 OSRAM - OSR059,1602,Plant WH1,General,Consumables,Consumables - Electrical,Lighting,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ08302 , RACAR , -   ,58,20, -   , R 10.00 ,$18.00 ,"1,044.00"
160200275,LAMP MH TUBULAR 400W VENTURE - OSR119,1602,Plant WH1,General,Consumables,Consumables - Electrical,Lighting,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ07301 , RACAR , -   ,11,10, -   , R 5.00 ,$59.14 ,650.54
160200276,LAMP MH TUBULAR 1000W VENTURE - OSR120,1602,Plant WH1,General,Consumables,Consumables - Electrical,Lighting,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ07302 , RACAR , -   ,11,10, -   , R 5.00 ,$469.42 ,"5,163.67"
160200277,BALLAST MH 2 X 500W (1000W) - LCI085 - SET OF 2,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ06301 , RACAR , -   ,8,5, -   , R 3.00 ,$657.00 ,"5,256.00"
160200278,IGNITOR MZN 1000W S - LCI028,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ05204 , RACAR , -   ,5,5, -   , R 3.00 ,$189.60 ,948
160200279,BALLAST HPS/MH 400W 230V - LCI014,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ06302 , RACAR , -   ,7,5, -   , R 3.00 ,$304.34 ,"2,130.38"
160200280,IGNITOR MZN 400W S - LCI007,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05301 , RACAR , -   ,20,5, -   , R 3.00 ,$55.00 ,"1,100.00"
160200281,CABLE TIES - T120RBK BLACK - 395 X 7.8mm - 50 PER PACK,1602,Plant WH1,General,Consumables,Consumables - Electrical,Cable ties,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,100, -   ,50, -   , R 15.00 ,$43.94 , -   
160200282,GEYSER ELEMENT 3KW C/W THERMOSTAT - LAT9001,1602,Plant WH1,General,Consumables,Consumables - Electrical,Elements,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ05302 , RACAR , -   ,10,5, -   , R 3.00 ,$191.00 ,"1,910.00"
160200283,"CABLE - CABTYRE PVC 2,5MM X 3 CORE BLACK - PER ROLL OF 100M",1602,Plant WH1,General,Consumables,Consumables - Electrical,Cable,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF ,3,2,5, -   , R 3.00 ,"$1,095.00 ","2,190.00"
160200284,"CABLE - SURFIX  2,5MM X 2 CORE + E - WHITE - PER ROLL OF 100M",1602,Plant WH1,General,Consumables,Consumables - Electrical,Cable,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,25,5, -   , R 3.00 ,"$1,013.00 ","25,325.00"
160200285,JOINT KIT 3M SCOTCH CAST RESIN 91A 4,1602,Plant WH1,General,Consumables,Consumables - Electrical,Joint Kit,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05304 , RACAR , -   ,5,3, -   , R 2.00 ,$205.09 ,"1,025.45"
160200286,JOINT KIT 3M SCOTCH CAST RESIN 91A 4.5,1602,Plant WH1,General,Consumables,Consumables - Electrical,Joint Kit,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ04301 , RACAR , -   ,3,3, -   , R 2.00 ,$257.36 ,772.08
160200287,JOINT KIT 3M SCOTCH CAST RESIN 91A 5,1602,Plant WH1,General,Consumables,Consumables - Electrical,Joint Kit,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ04302 , RACAR , -   ,3,3, -   , R 2.00 ,$530.00 ,"1,590.00"
160200288,CONTROL STATION ENCLOSURE - LPZP2A8 LOVATO 2 HOLE,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ05303 , RACAR ,3,2,5, -   , R 3.00 ,$58.53 ,117.05
160200289,EXTENDED HANDLE & SHAFT T1-T3 - 1SDA051383R1 - ABB044,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock , AJ03301 , RACAR , -   ,3,2, -   , R 1.00 ,"$1,786.60 ","5,359.80"
160200290,EXTENDED HANDLE & SHAFT T4-T5 - 1SDA054929R1 - ABB045,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AAA , DEF , -   ,3,2, -   , R 1.00 ,"$1,323.00 ","3,969.00"
160200291,EXTENSION REEL 2.5 X 3 - 20M - WAC127,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock ,  ,  ,5, -   ,3, -   , R 2.00 ,$481.20 , -   
160200292,EARTH LEAKAGE - QF17A-063A 240V 30mA 5kA+N - CBI066,1602,Plant WH1,General,Consumables,Consumables - Electrical,Earth,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ03303 , RACAR , -   ,2,2, -   , R 1.00 ,$423.00 ,846
160200293,CURVE 5KA - A9F64263 60683 MCB C60A 2P 63A C,1602,Plant WH1,General,Consumables,Consumables - Electrical,MCB,N/A 3,N/A 2,N/A 1,,Active,NOR, Normal Stock , AJ03304 , RACAR , -   ,3,2, -   , R 1.00 ,$331.53 ,994.59
160200294,A9V41263 26611 VIGI IC60 2P 63A 30MA AC - TYPE- SCH030,1602,Plant WH1,General,Consumables,Consumables - Electrical,Not Allocated,N/A 3,N/A 2,N/A 1,,Active,SLO, Slow Moving Stock ,  ,  ,2, -   ,2, -   , R 1.00 ,$783.00 , -   
